ID,appliances
12374,4.461373165413569
18526,3.936057772256135
3798,3.7622655838696994
16508,5.131973337230351
3860,3.957219427416424
11327,4.336166626629521
6641,4.489866396703176
6323,4.887685992436123
17659,5.802404810424477
16317,4.083396095444246
17918,3.9042953067385047
8582,4.05783909793308
15176,4.023413632889851
11811,3.943527274341243
9292,3.998815173198962
19481,3.9696129335925354
8889,4.604457026862235
218,3.8765313632753635
7250,3.9218038270983504
6148,4.35627527950542
11333,4.535420597883417
8703,3.6819318480131624
4548,4.178639437883928
17321,4.2173058055457435
10671,5.106867256085702
4556,3.8416493459957364
12571,4.19273330138044
10540,4.342764420693874
6677,3.5785382576139018
8762,5.0743921971142765
6165,4.477303441972503
3433,5.021830695184501
5102,3.602178681525552
1862,4.449697191955466
13962,4.84558773841425
14273,4.779980769376265
8816,4.538704273258484
11782,4.045285934383386
10021,4.167061016119893
5274,4.114273391245188
326,3.8400392467933333
13571,3.93718138591841
5905,4.526673171063654
2699,3.948824257984938
13690,4.8217931143229364
322,4.650886270165147
16833,4.4498646179308174
6198,5.320410059100256
19454,4.790120071724192
14833,4.351324663560952
14283,3.9437239312883965
3698,3.890013328657369
1052,3.829814160858058
15879,3.4609728077955197
17486,3.918282114173258
15554,5.304465530648314
9066,5.3897530029862
19345,4.071007079159546
4634,4.571151547051018
11233,4.653964876435231
2724,5.508544720784979
3314,5.41233311084195
12906,4.070258869549902
5746,4.60153773718992
2167,3.747227079136595
2932,3.8754067855950143
11315,4.160316889759404
9252,4.087789820141452
7567,3.8259882688272318
6712,3.783180397044672
6202,5.177407122924715
4230,4.200308291569055
14525,4.161245094608232
1838,5.616378071747943
6206,4.745684810393015
3800,3.8528428927309273
8507,4.98990475791458
11941,4.4236518585645275
16350,4.212248184534668
13982,4.850038368621708
18625,3.9965303179212524
1869,4.156569027760999
8973,3.5936483209128065
13709,4.546916744922801
12302,4.052150144792666
2621,4.378520268107141
14439,3.3526426306012596
2277,3.4416416031648462
3421,4.320674516361052
3488,4.213936095061015
19460,5.058605603083841
15163,3.805612751170983
7858,3.813482198747716
4767,4.688650243984421
11848,4.055617031454851
4822,4.087306721294752
960,3.8110260388122588
5761,4.5687197697901265
15767,3.9156521347591395
6428,4.470345643414244
7501,4.502516701456345
9331,4.355994135774106
9835,4.213497462037901
4347,4.764425333150651
4043,5.878022277345865
7882,4.060397893722127
12761,4.145820586528434
13824,4.701463872953835
12862,3.8503528953721715
8040,4.232249497078298
14733,4.069564822787205
2605,4.37903986960488
14544,4.742605671932807
17080,4.040390254531
10371,4.662747308218245
5222,4.110233536809926
17990,4.496620436227258
16247,4.0550550050635215
12567,3.3011567843845437
9883,4.521562511558223
19104,3.9999208303615212
7163,4.23820395148445
17751,4.10262255085842
6162,3.882965657317327
15567,4.901077711768707
14016,4.194487319586063
11160,4.082615609830706
12340,4.2710478753904395
13416,4.367120263767429
9047,4.454919035909894
15203,4.062082090563891
2730,4.78416351050509
11651,3.9269849523258964
13546,5.2348782429324965
8660,4.627545031815248
3043,4.840957628481487
19569,4.421285987332788
499,3.8416267075340684
18001,5.4530793820784265
341,3.5459437687231716
18769,3.9939863464828504
18198,4.079377390963531
12282,3.963396901046377
5809,3.6984527886539684
4653,4.082846707027308
15256,3.9754055674263657
7975,3.7907690158805805
856,4.394834082727291
9577,3.903123253898534
19376,3.920223608111436
8846,4.078650172505001
14505,3.7986165262147806
17735,4.609157288277234
15509,4.351636330678041
5921,4.865122300568058
6836,3.795761578766618
19178,4.266185371190541
6074,4.6717901510189845
8586,4.512555724807352
11426,3.893965976319559
15045,4.165064140186984
3978,4.148567182885848
3755,5.080755605084837
4740,4.5342295089211895
484,3.92347929561575
12793,4.55734476212503
8254,3.9207760226179826
19179,4.255731745299746
4852,4.619519311826089
3073,3.8117139942659475
6778,4.473944447958191
15653,4.02893078148762
17526,4.093196965174387
409,4.863649736708103
4989,4.694357056239147
2444,3.723188984358142
2602,4.370767114439025
14510,3.91565670984876
9364,6.049549871201197
11150,4.063764157955183
878,4.5752051009378185
718,4.653382820236053
12283,3.961973545314342
14930,4.608134546042355
18846,5.485152265492047
18879,4.7219764802681565
9529,4.621683676394869
6145,4.105978559053826
19286,4.976745500996542
19583,6.31641233964301
19361,3.9198602057684884
19585,6.066332806846526
4977,4.065552824079819
9913,4.822596706427634
2325,3.5143486190991298
1534,3.9801102962121004
14276,4.506716586033011
8801,4.932422685026343
16144,4.798133773616673
6271,3.5420957243693145
8439,4.094451315895102
466,3.910477416072623
3920,4.52503992375428
4296,4.253583249313289
9625,4.205397062247619
17853,4.711823572672738
5272,4.106436822343814
15366,4.344672653657341
7721,3.7220393120929454
9558,3.9890419986465266
15221,3.966486393298302
9923,4.805896410486954
1272,4.174702427263816
11680,3.904188353203702
6503,4.6747836272941194
2315,3.6920940825960096
8909,3.8955722626140044
16904,4.0513288491501
2414,3.7978687491656897
13137,4.172068864517676
15803,5.530920912058687
19707,5.308677561676103
5143,5.069410061017704
2177,3.367620821090025
7749,4.390760153053476
17382,4.052005079902109
738,4.943337758989035
6268,3.692969135043174
11856,4.0602690424156425
17223,4.018633449857125
10048,4.173413110579932
385,4.584747443758786
3263,5.3968683667969515
10519,5.054334953063283
438,4.761998646342004
7341,4.405285661980826
3702,3.973529169500231
9157,4.525793571108412
4985,3.8493659381181278
14641,5.6429923948677745
19210,3.912023005428165
16869,4.304745080725889
10977,4.408662918869409
11709,3.3912507493157755
6076,4.545815647261409
5784,4.551137027543576
16727,4.539317529970119
8743,4.378334651748459
6357,4.8343127917235655
13911,4.025705849812177
15033,4.079487926085012
5732,4.558369491539187
7466,4.862435320296159
10182,3.7596341249068836
11800,4.040461667152335
14970,4.2833376057538395
221,3.9001160071946264
424,3.7423235289734142
2766,4.420258397165989
19005,4.604157717449763
18685,4.496971286886128
16780,3.8686819343335985
828,5.2877447761104
210,3.7185248521090126
7827,3.714232671403733
17000,3.77765008446054
9758,5.869056141274136
8665,4.51754816561815
7638,4.572519154497279
2480,3.3462339537200196
6670,3.7290633684163703
8944,4.686166204251096
9264,3.957873893477216
4821,4.094354432178566
8454,4.854459996370073
16632,3.9258226031286285
2585,3.247579917466404
15068,4.256176209325561
15046,4.211277667553942
4724,4.786451550959907
5887,4.568753528672565
6350,4.527529744632489
1712,5.198908834626365
10508,4.661045528651523
17711,5.727870890859365
14625,4.017466829588802
115,4.418702950689426
10496,3.822436086216194
59,3.5931445159819098
10679,4.7561787903472394
12134,4.1269870544561735
5215,4.3678213486425275
10090,4.586941213379007
8211,3.7989842041736717
12277,3.91142645422672
8354,4.522849969553162
9958,4.7880736702001965
17132,4.527782985244741
6613,4.19268499976132
8776,4.153851616447079
5384,3.884996077135729
2380,3.7707292516560744
8870,3.824047707767154
12114,4.662678024649235
18641,4.042584569036882
13653,4.356464639571884
13320,4.178269823105996
8398,4.082846651729997
16695,4.377344683680205
12510,4.042587111701894
7094,3.906103042478839
1994,3.8919912379697386
3405,4.217369895451956
2393,3.7159168805823013
1114,3.8065612226781416
17530,3.9700797962927767
9163,4.200643190446264
4921,4.924947898801271
4410,4.073785552946847
2439,3.264031867841862
12162,3.983350366642332
14919,4.24645395059319
17908,3.995890921553385
16679,4.689419747104902
7976,3.8327829769477297
11570,3.486444036005872
8310,5.592198195720056
5277,4.014234483876208
1182,4.373383924063779
4197,5.043541807093168
3415,3.9378846662464637
10963,4.312331569904898
18014,4.619605209560122
7125,3.595497332035076
5654,3.890092952727056
8203,3.710879399349462
2117,3.9046426454293544
19264,4.602220164089652
200,3.8181217905169524
18618,3.9241086969938404
10743,4.038324633534278
19731,5.24711240981772
14452,4.016824559920303
17782,4.093247253671752
4165,5.09070218757429
19031,4.594750375117857
18202,4.062048373776905
9995,3.802708337241446
11617,4.453447030980879
15355,3.9319064713962626
13748,3.933937606125869
10585,4.019306158003314
18144,4.739700056508021
7403,3.6427233642871255
8565,3.33525594307416
8481,3.953201626040809
7840,3.799047702538054
803,4.331182211704061
16705,4.55574738899497
9300,4.026927269207476
2878,5.0958575778273065
11037,4.362808834655239
9389,4.477968866966526
2937,3.7543551467628853
16901,3.9471317225595413
10359,4.341648457029179
6377,3.9816887962313006
3274,5.306657381216894
19458,5.066660455261834
10063,3.6971958786442167
17809,4.377373966079722
2885,4.893606701958059
8885,4.38311576311634
1530,3.716269642093669
9375,5.131413005283267
10790,4.3264274369892775
5248,4.033669319469075
2998,5.196492440945311
6070,5.214546534506054
15817,5.448979262217603
3449,4.445564334955588
10279,3.611735478234456
3105,3.8731516492807345
3910,4.635398215566357
12876,3.947486287567358
1739,4.493609839078206
7428,4.027022195737033
8628,3.7438706448472514
16386,4.257623126800831
6631,4.551093261671365
7555,3.8602064770386524
9691,4.070294433887465
8272,3.8963529417886886
11566,3.7486766746198295
14483,3.763484202961431
11636,3.874116013272106
16993,4.155098428720306
2959,3.9149462466297624
13214,3.888776060873102
6311,3.9295144669952036
7353,5.352396128276162
18918,3.9499468185691446
8076,5.305645357024869
19405,3.9684656183974574
2026,3.845071878564116
12308,4.005875355716833
10444,3.988173523828744
3461,4.651436051487819
13387,4.566892446048384
16625,3.9845827254592208
14766,3.9250606598934876
13473,4.27194862440009
19556,5.433397767631321
19346,4.106044546095905
16791,4.496571785161164
5719,4.810355544030314
14293,3.8499245695547115
16328,4.027092526170584
9987,3.9262990636490764
10140,3.823025188545087
8344,4.676698030050879
14091,3.8962475913215315
2814,3.911969412377158
16414,4.39716732067667
15714,4.62448988724355
5903,4.346650433312428
15974,4.690279489784937
9457,4.331680506403041
4303,4.378319801004867
5245,3.639757735680835
14455,3.9322752810186414
16860,4.6957475739804835
7365,4.770773262351794
5572,4.569246407309169
13398,5.351689275974084
5548,3.717258048918184
16778,3.9247865986640345
18531,3.717632633350591
10609,6.07673104475841
7405,3.689658573730442
8063,3.984860553188331
5758,4.547783840744828
14035,3.978704525099688
8722,3.9382265781853865
10628,4.88578740359628
9948,5.213863117546033
8374,4.810060737378337
1710,5.004581490212683
6267,3.700564736298896
11245,4.85096481349102
9771,5.444509272638742
8132,3.64380750914361
8932,4.142183748535194
8969,4.01716495933188
18054,4.089591008625363
17861,5.658470557512682
15429,4.732375615576025
14513,3.926316862401594
4974,3.9223268195134486
11846,4.008974189997822
6946,3.904533476815796
8858,3.9631369001854986
1321,5.866014839626847
18958,5.0789342384633684
6725,4.122662160627913
3070,3.952337076505718
11524,5.4529196871977375
5129,3.9265111510243145
19710,5.0004933690744835
14700,4.966879394043968
17585,4.839477674716173
1419,5.386357397425486
15629,4.00416095412646
257,4.060771768711685
7085,4.654044533956363
14827,4.324204475217605
4745,4.256664950392092
19292,4.936438437093042
17004,3.9380715135959137
2408,3.3093370110866065
17381,4.110768336928789
8248,3.734017270815989
6442,4.795011355807638
6237,3.908588480880949
8195,3.6080114187893457
14222,3.916629692517391
1396,4.058486365588968
11213,4.685306325936714
16924,4.034542815401738
346,3.7995292508976544
6510,4.274813641920771
17036,4.078493771154811
7828,3.7254114728863987
5865,4.1443468686318585
15065,4.230896826686549
4226,4.301069110667525
14165,3.65658343384285
7051,5.378019942540035
13685,4.8165448157035
8753,4.603545266332188
10804,4.7131092269200865
15612,3.9151200491888067
1611,3.355480097111895
15175,4.029361672106494
1456,4.876595772450289
5554,3.8285067862602085
2783,3.89239532508086
10010,3.9501894734571033
11198,3.959969645856046
17979,4.859715619464673
16995,4.07417464046168
10856,4.095504877323689
11167,3.8417621183644397
4202,4.866745626932322
3204,3.722929569425404
1624,3.0968480695701466
15437,4.211233825539388
103,5.14739761941165
2859,5.171231012055481
14045,3.8469981263145754
7702,3.7447745924647533
4338,4.937389778586416
8523,4.547516187647076
8764,4.752702087274359
14709,4.613383175799359
11836,3.8482233881955668
13219,4.02930199058589
119,5.149720504423993
2946,3.7523037404184354
7703,3.4464288656446493
7198,3.651366652986869
3656,3.773357309153362
13889,3.971295053908784
18170,4.3532750037647014
14015,4.145609878813941
1453,5.023524724910715
5512,3.75810803543539
18055,4.095276772526278
3519,3.7098737079322213
10953,5.001336085848995
19650,4.111186055714577
12233,5.476185237092513
3125,4.106603252971784
1261,4.573217792742261
3725,3.977500118123857
6955,3.9681311687406065
57,3.7073850953979233
13636,5.123362665326378
5915,5.388154329181709
15716,4.607123188902153
12056,5.161128314954236
3295,5.107999025855746
6734,5.195318542612654
6602,4.3970086119301826
4510,3.8978575511399782
7321,4.288985032895075
9988,3.9171570973897594
3821,3.4909091572190425
11677,4.0731846697663805
9380,4.877803987012392
11127,3.8283867341116964
1444,3.699975660474066
10629,4.496912039360656
10419,3.9459360114777926
5211,4.492009668590987
6935,4.633482783142624
14479,4.169647973322974
2616,4.4465105055363905
3559,3.8075632496131715
14507,3.8449471556960977
3366,3.715397305165084
14320,4.016144499550975
18152,4.896252215029612
17002,3.810139141497997
16162,4.020704565474219
8781,4.2994553525930215
15793,5.605066813233576
10911,4.329695220799497
379,4.965601141673748
12957,4.222426831548175
17272,4.024120891247384
8805,4.919090783151397
12030,4.24412591087134
5000,5.410807408959468
14461,3.659654124433295
13064,4.426153508870232
17555,4.06614244562031
15231,3.940014619784595
18868,4.758253829300701
6497,4.808674114997924
2450,3.7695919032050247
5764,4.717131005546782
2301,3.85349908296378
13154,3.939875438876452
7536,3.875333751370968
1092,3.413722126362228
17448,4.198140446647661
5817,3.229455102778698
14155,3.903017521361034
7588,3.890813853097957
1227,3.738728607809905
17314,4.056605753497759
18789,4.047652213071846
4344,4.991543921455486
10201,3.923627055390371
3633,4.07479019943098
6699,3.778806343349447
15100,3.9426429490411063
12369,4.600714907483023
12564,3.7756472612850063
2571,3.2926340854961578
12774,4.437595895372756
15508,4.261800827911993
4999,4.916690349422145
3589,4.016319579073261
10268,4.031494663829621
17109,4.794736826929472
7324,4.393017043344935
8153,3.9151248091906186
17925,3.9380791131986856
5100,3.793106975705889
251,3.84501538471527
10525,4.474231991491789
19387,4.31460284453296
11361,4.466158130378601
13073,4.5277675019561405
13755,4.079044789958261
12204,5.092508311080103
8233,4.641925344697281
9618,4.053328201080543
16698,4.289800537328457
15880,3.8446161737115996
6385,3.3810261314134507
16539,3.8764220805632106
6888,3.942043018232616
15311,3.9326902542372375
3947,3.7940873706454257
88,4.025053798883162
18974,5.715119858515416
7231,4.338857387921274
17792,4.073247922805244
8739,3.8654033299163717
11019,4.0880726145828765
4438,4.847821953908823
4981,3.761899091004655
1027,5.4314879828203875
15241,4.017066147326651
4902,4.672517736685547
8390,3.9947096874815666
8142,3.8791597789462027
18003,5.568267805528595
13419,3.7254076386932886
14963,4.268032882576674
9816,4.612115888986028
9249,4.167844146829656
18147,5.292221404124883
10431,3.8571898177369266
6551,3.756311169651558
10809,4.7640737881550015
7518,4.077315056299099
12745,4.000594396650935
9051,5.09388065346438
11535,4.765760738832383
13101,4.567606254026267
10760,4.892850526612338
11914,4.095787436539593
3,4.029678465835422
13784,4.962945474755661
15602,4.068396102932795
15925,3.9711382143004856
4265,3.9802238271978734
4525,3.9577623503586716
14228,4.047044211874597
14672,4.605852339274606
16078,3.973813924506484
15143,4.483172583179907
344,3.8031379045551663
10522,5.282242637043862
4881,4.635285926300438
8610,4.30789531991763
4254,4.188980053802382
6977,3.6019385481261375
2129,3.6995730563541525
5453,3.954198917943745
6387,3.8321645275621448
15109,4.160272708605609
3958,3.763692352573867
10556,3.9050168306161037
3015,5.665959640019896
19131,4.135899388340012
12066,5.282633985999811
17781,4.096465981009123
15464,4.0275108436212514
18388,4.159853812587244
7144,4.148177237002762
42,3.5019712597779313
1162,4.749229039295719
2214,3.7610420436443897
8262,3.557009799767981
19112,3.9218262691825774
7814,3.902321367908629
2195,4.6937044786281295
3120,4.215020107865098
795,3.6196521184069024
6153,4.594925387766508
3926,4.356719865594712
12033,3.975793294716176
6599,5.5056723198622315
15958,4.6063706094349985
1807,3.6724955287948315
10388,4.912080269672882
14250,4.038263301668097
18485,3.9279925992861218
14593,3.996479218303843
5948,4.085104524231854
18161,4.723235583151311
4119,3.9166758781145803
13701,4.641335465209202
4307,4.6603207796830235
13647,5.002764284376194
2559,2.781289963634991
12781,4.374664456252287
14732,4.031103047430386
2279,3.515122264354683
5553,3.7925151120529925
46,3.908880130158195
19565,4.358819973892828
4936,4.0615031734594975
16344,4.170934631901693
911,3.738479045117692
18353,4.057248206747605
14134,4.78286866288752
12123,4.27881485158575
4739,4.528043725540928
1427,4.136473184174338
7157,3.946484620346107
8977,3.9258617760835817
2267,3.7161029829065444
980,3.757783636469134
9571,4.008999980073219
9778,4.645695268016869
9936,4.713029776730581
17245,4.015282202106107
5028,4.094587179861312
12307,3.9410778202451406
1527,4.108906805585466
15112,4.128021484762735
11647,4.07680499433582
17241,3.9266087299716816
19013,5.067800184695571
11433,3.923403382485464
5023,4.8455694390610455
9610,4.154869120676031
9084,5.035072110143031
13966,5.054179128866751
4475,5.317735132606497
351,3.7096381400678
1493,3.8903660317995366
1905,5.005914087404151
12429,3.927153068040247
7442,4.236760309758567
8649,4.689055806366958
16763,3.942254872165463
9405,4.083648576838315
10454,4.074392921738151
12008,3.817439558256548
4622,4.729031238035785
11578,3.93284637492489
17428,4.59875689156058
5561,3.62119427433397
3649,3.8669088693459024
18211,3.921364049720429
7276,3.5845570833091225
1084,3.874559505390961
12160,4.016872908237748
4794,3.938732736108097
19477,4.04476599060372
17050,4.02478475993055
13583,4.0086950402892105
5657,3.88726737603377
17458,3.8975143667845544
12918,4.426083124108074
6126,3.757672925902874
2145,3.592293689655682
10943,4.204770704466177
14861,4.161229513138837
12644,5.14413465676255
6292,4.20720873614093
8164,3.5874550160906433
5022,4.971342925155859
5348,4.18081803651735
708,4.274372274233026
7070,4.694417174502882
3752,4.896124997154749
9547,3.652853711211992
10159,3.9560143794970757
13431,3.918756115684501
10802,4.73519588137144
688,4.013510858477576
9016,3.904506203657687
15216,3.9734944711162337
15935,4.241934938651978
11325,4.236943272361079
8229,4.619040699568183
2805,3.468612324821087
8341,4.641847131944361
11967,4.707407048386669
14044,3.859025636277986
13497,4.455596787507988
14685,5.418385501662417
4128,4.6276235156049355
7575,3.7097706353445354
5483,5.301337632984858
7176,4.008060393525052
14431,4.008295833480314
4779,4.380001218852369
4279,4.452537338373071
19378,3.9337205590822193
7745,4.2832797831218095
5018,5.406644134765348
15376,4.095002516238957
16902,3.9869065952310647
12938,4.114916861327388
11282,4.113823475661205
7722,3.7320208811477005
16329,4.057620222620904
15299,4.048019034768817
10687,4.37643118394048
16231,3.9114523672386454
7161,4.011630460554493
1512,3.315152788198537
17442,4.469063687104114
4189,6.0222389219702395
16811,5.2375933816216165
7306,4.737019840895858
4084,3.7608584063575616
6824,4.0706746903743
6466,4.396562650338573
11399,4.650474910841575
11086,4.778014243978147
8057,5.417186613983166
8174,4.133289632144093
6506,4.20472658983394
11011,4.042675883259557
9705,3.7184190918437063
15490,4.258170389258441
14986,4.668694819545584
15274,4.562961637580075
19453,4.787983530752853
16555,4.014326433296209
4168,5.114785047148242
8892,4.823166433865279
8607,3.9532925182363132
4596,4.579730506324233
15579,3.8831992455583864
1704,4.817504612228672
11152,4.020705578512423
2624,4.2634489022262585
15050,4.287524539581256
9710,3.876137118295438
10107,4.65727037845469
11640,3.492075618350486
15424,4.658408598039177
2232,3.2023571993492204
4072,4.110275306329877
10520,5.3171558970930315
13717,4.044669989797869
5671,3.9400281254857052
16552,3.949248132681965
1147,3.575222458676525
10862,4.100318517273622
12526,3.8675257873446864
1554,3.6067704066626467
18753,3.9160743741635544
3643,3.710251232693549
14504,4.028510044587077
12518,3.8267804155635545
12691,4.911073418068027
5605,4.592118727284472
18717,4.055320792951866
2392,3.673023322362196
12004,3.9257809356643665
16801,4.9660647058894885
18318,3.893771693799153
14545,5.016705436376936
2796,3.7594226105342288
16717,4.806348635353956
4037,5.71143067774098
2127,3.4300358600893763
13334,4.0926248724503305
13054,4.016125287855752
11352,4.6125998639881765
3315,5.311951377600584
8198,3.8026968812606707
14807,4.650651830852646
13733,4.047374312435706
8968,3.967583411760462
7177,3.9488452161644427
1911,3.45331788747567
17419,4.334644657970323
6346,4.555660575630814
9236,4.896546240975533
12073,5.7034919391177
9463,4.842075785163584
11131,3.9222199944098164
8570,3.884774673062055
15999,4.654884039002544
16143,4.773276174644219
11453,3.750493068532862
11866,4.069755395593955
12535,3.9226029205250104
7772,5.7676666091128705
10863,4.098556795218453
11075,4.737099980583152
10477,3.9660115570083776
16720,4.9130359361096865
563,4.174041516149695
16923,3.9948725034208583
8769,4.418294691517029
15015,4.268297985764979
13314,3.9711103463204336
13707,4.543533977975709
10376,4.773588584736206
826,4.466754909092601
13457,4.0100824011169784
8823,4.122466493725346
1346,3.97910494768302
290,4.581946962945119
4441,4.479655296289925
17745,4.004689471141198
13151,3.927462944607256
19575,4.465067571585422
2545,3.6894492456130656
18593,4.844316399810143
4731,4.657314697443857
2483,3.5294198020667102
12701,3.8398336839866656
11121,4.043625251270367
10018,4.2252042085525225
4456,4.6719803625044385
17395,4.182305936780126
1901,4.307196531579575
1606,3.7520492773192675
4848,4.260763789991239
14176,3.7391532612835374
16261,3.780011678661508
19216,3.9249345232320887
19340,3.920536156547091
6180,4.094923804440727
10612,5.735189182329634
19413,4.177760752217085
7826,3.719786252662849
16226,4.089282788484266
13589,3.8268129670315516
13069,4.504428592262435
15150,4.106205681694978
4755,4.332026713083962
4115,3.9096984571067073
8206,3.9414732740503386
9924,4.70278193254219
3545,3.0586019151053376
8136,3.8728675212942303
17405,4.425003300111657
19100,4.004102097174623
16088,3.9119063711581066
11924,4.1495865200538375
8473,4.57670273437733
16600,4.114032024796681
16450,3.996191951598122
19068,4.018623681243498
5306,4.1862454340366915
17817,5.074681890997224
1981,3.7936069424565364
6707,3.8855500336391366
12414,3.9637874030883182
17516,3.9825470287764966
19074,3.8047352139106807
2247,4.912801444797637
8279,3.669933630407651
19399,4.1007083661931665
5446,4.411804423234328
852,4.389786615594922
467,3.9496618961398458
8256,3.905996938042518
19088,4.199590446558501
18000,5.605613657654052
19101,4.051144453375424
13896,3.9815066565410038
736,5.418166933071816
11368,4.355075400038479
16737,3.9419727858093148
2084,3.8950778757411886
13241,4.130352997165204
1290,4.334756792819002
450,4.7195210116748845
10946,4.335312010432226
7386,3.9152348885907426
10294,3.9667738541198165
10104,4.7191655088472215
4024,5.616155382491686
1429,4.000726204608079
16643,4.267874119638772
12055,5.3811383794811505
9708,3.8756646321689074
1144,3.5683658396628952
9004,3.5809697290414326
17631,3.99709439804144
15863,4.260023348457892
4750,4.485144211761874
7541,3.749914848381086
3302,4.852021790169557
18547,4.1659223979245565
7046,4.697829351628511
3965,3.533063094694379
16126,4.929145597277654
14710,4.634126057300824
15947,4.300618604423512
16595,4.064934070878373
7149,4.188337438347188
1123,3.804131742537971
4110,3.8835929837081857
17677,5.239731091602824
16315,3.9126111177384715
1522,3.6881275472576065
2308,3.252020912968278
6874,4.089024795868596
5576,5.07064063929982
8059,5.197623198662433
11573,3.784950451154072
4914,4.846286920127829
17426,4.55543930745635
15322,3.9019997150089676
35,4.57448042625006
15456,3.725180488910368
5219,4.106769729707536
19684,5.5861917371724825
12246,5.94025430510046
18787,4.070432385711759
16099,4.289795628971286
8599,4.108048609488546
3376,3.466161472748437
9367,6.142985862156242
14363,4.074834685515057
12203,4.917505144064364
15391,4.210842631611335
323,4.1642903697281515
5716,3.9172979987267706
18482,4.000956652965429
11235,5.319303026364372
9798,4.620473549769913
5687,3.768324646627944
7290,4.905749491703967
13819,5.313752790528095
17894,3.7900398793698495
4629,4.697445978741181
4463,4.792885611111942
5642,3.525959526317091
12715,3.9353850614848724
6866,4.151949816817274
11051,5.203990814794043
9382,4.910878264952759
16808,4.932617727494745
5227,3.761487241707804
19138,3.918509391321767
16788,4.11873062326804
13205,4.089077236828949
13186,4.2353110909696
6056,5.461697446519135
15090,4.142355591973107
15290,4.425285728777549
9192,4.4121579302274325
19037,4.3913999090239955
17618,4.088013049197855
15284,4.602563786150878
2199,5.061573173569005
19154,5.932096748387741
8114,4.078971040941825
13071,4.5147032130081755
16069,4.200172562800904
2312,3.5060044457086588
7139,3.6923957165526113
18373,3.991293188382987
18663,4.41086187690425
14720,4.095134202646353
5333,4.483929539895292
